id t0 tc mz1 mz2 s1 s1x s1y s1z s2 s2x s2y s2z lambda1 lambda2 z distMpc ra decl psi inc phi0 snrET_Opt snrCE_Opt type
42595 1001621142.35864 1001621145.12061 224.807483 184.816414 0.099 -0.038811 0.023214 0.088067 0.1865 0.054744 -0.065277 0.165904 0.0 0.0 5.9829 58779.9569 2.431952 -0.795222 6.280053 1.129188 4.14865 33.378778 20.288297 3
42596 1001621112.60331 1001621176.43437 28.481954 27.947638 0.1138 -0.010171 0.008772 0.113005 0.0506 0.005718 0.001725 0.050246 0.0 0.0 1.6321 12416.7613 1.546449 -0.388803 4.704532 1.858261 6.26701 18.271682 27.867374 3
42604 1001621601.94196 1001621617.49335 91.546253 58.781309 0.0512 0.03274 -0.036567 0.014572 0.0935 0.076876 -0.028815 0.044744 0.0 0.0 2.6355 22260.7065 -2.221888 -0.007051 0.054938 1.250239 4.244109 7.611855 26.728243 3
42634 1001622646.50307 1001622678.23317 46.665966 42.843973 0.1364 -0.134489 0.02234 -0.00431 0.1529 0.025993 -0.139931 -0.055876 0.0 0.0 0.3031 1621.9128 -1.863684 0.774591 5.78265 2.5977 4.885774 386.213044 817.973875 3
42662 1001623582.62619 1001623598.19858 71.796056 67.792515 0.3226 0.003247 -0.019135 0.322016 0.077 -0.004218 0.001915 0.076861 0.0 0.0 0.6626 4101.422 1.185738 0.538568 3.299305 0.720317 3.193909 135.762201 143.104283 3
42664 1001623718.3405 1001623725.65654 121.54833 103.884544 0.1915 -0.086794 -0.068392 -0.156402 0.2535 -0.124052 -0.215144 0.050859 0.0 0.0 4.4021 41050.4955 -2.41921 0.393514 5.953269 1.480429 0.224649 4.810594 24.927159 3
42673 1001624024.80568 1001624040.35365 77.66816 70.984656 0.1818 -0.061429 -0.053076 0.162668 0.1825 -0.058257 0.056987 0.163294 0.0 0.0 3.0093 26113.3472 0.075551 0.838566 6.254516 0.244982 2.126623 59.74457 39.450323 3
42676 1001624243.51831 1001624250.56567 172.613206 143.668632 0.1755 -0.127427 0.037941 0.114556 0.0923 0.023146 -0.065983 0.060248 0.0 0.0 4.219 39043.6123 0.359105 0.805081 4.653368 0.795767 4.010202 38.137094 49.633399 3
42685 1001624654.14924 1001624717.96552 32.561975 27.642038 0.22 -0.037443 -0.204028 -0.073285 0.2304 0.039214 0.092316 0.207423 0.0 0.0 1.5622 11766.7916 -1.919521 1.146771 3.550563 2.39319 1.051195 36.856675 80.473667 3
42692 1001625069.94057 1001625133.75502 30.669639 30.55916 0.1545 -0.049796 0.038381 -0.141129 0.1193 0.011146 -0.100804 0.062823 0.0 0.0 4.0218 36896.2374 -0.72146 0.525891 4.958978 1.082285 6.159403 11.343488 6.984931 3
42693 1001625003.84018 1001625259.74362 17.997259 13.008616 0.2908 -0.071658 0.222517 0.172963 0.2575 0.205969 -0.020637 0.153157 0.0 0.0 1.2022 8521.6021 -1.66083 -0.006586 2.880749 2.019747 0.527863 10.783726 31.644377 3
42704 1001625699.40494 1001625715.0397 68.080873 52.861747 0.2591 -0.094846 -0.228743 0.076247 0.149 0.069665 0.084084 0.101378 0.0 0.0 1.0485 7198.9703 -1.664316 -0.332846 3.629647 2.289978 1.157238 51.801862 88.796423 3
42734 1001626642.7487 1001626645.53324 216.870373 180.465271 0.2066 0.159511 0.130208 0.016901 0.2611 -0.10824 -0.192721 -0.138981 0.0 0.0 4.4573 41658.7963 0.502319 0.543773 0.2798 1.848505 4.342257 32.001832 35.336896 3
42735 1001626649.99366 1001626681.65479 60.554285 51.162055 0.1397 -0.09461 0.035462 -0.096475 0.1546 0.086148 0.119221 -0.047604 0.0 0.0 1.1849 8371.5123 -2.165933 -1.120776 2.428301 2.659342 5.978113 104.912942 107.626561 3
42748 1001626956.16895 1001626971.68079 85.099713 72.681897 0.1863 -0.018631 0.083954 0.165264 0.097 -0.044068 -0.00793 0.086047 0.0 0.0 3.3556 29748.5982 -1.389357 0.461979 1.570108 1.252148 3.137337 14.623575 23.229322 3
42773 1001627924.96264 1001627928.01281 161.290194 156.084376 0.1581 0.13755 0.001083 -0.077939 0.1108 -0.037414 -0.015984 -0.10306 0.0 0.0 3.4192 30423.7707 0.060125 -0.371195 5.074362 0.937653 3.194638 26.8998 69.051886 3
42796 1001628950.91069 1001628982.6021 51.461114 50.32309 0.119 -0.078049 -0.017772 0.088054 0.1177 -0.018154 0.103171 -0.053662 0.0 0.0 2.931 25299.7236 -2.440903 0.525558 2.327109 2.545579 3.855052 15.438104 67.004136 3
42802 1001629074.62346 1001629081.9594 135.509176 81.294015 0.1952 0.01107 -0.194864 -0.002948 0.1916 0.155316 -0.112156 -0.002894 0.0 0.0 7.8389 80292.9833 -2.759704 -0.457587 4.36924 2.043207 0.361142 11.162602 13.471706 3
42807 1001629259.72251 1001629275.21483 89.393634 79.25416 0.0425 -0.012234 0.039922 0.007926 0.1304 0.063839 -0.073649 -0.086629 0.0 0.0 1.9271 15219.1825 2.147845 0.643883 3.203921 0.827617 3.93446 28.154995 51.559194 3
42809 1001629278.3833 1001629293.8794 86.97268 79.361227 0.2371 -0.055463 0.092514 0.211143 0.0691 -0.059968 -0.025867 -0.022575 0.0 0.0 2.3575 19451.1625 -3.050668 -0.550324 4.084634 0.256258 0.666105 88.854068 50.908532 3
42817 1001629604.09133 1001629611.13185 188.70908 125.159086 0.2308 0.022594 0.209108 0.095037 0.091 -0.013723 -0.079661 0.041795 0.0 0.0 2.9139 25121.4464 -0.117373 -0.028281 5.198082 0.986886 5.209481 41.569534 72.747054 3
42824 1001629787.60477 1001629851.4152 32.386653 30.045484 0.1722 -0.038991 0.14041 0.091747 0.1532 -0.07378 -0.106604 0.081624 0.0 0.0 2.7079 22999.4381 -0.287076 -0.725694 2.486642 1.4349 3.774015 2.063069 17.581209 3
42836 1001630170.74097 1001630177.99378 136.938168 110.206681 0.0969 0.090424 0.031624 -0.014596 0.1024 0.02664 -0.0403 -0.090289 0.0 0.0 2.8237 24189.2544 -0.26559 0.336583 4.076959 0.527478 5.243164 64.751829 42.979769 3
42853 1001631022.36897 1001631029.8044 96.713685 87.263241 0.1325 -0.128229 -0.02684 0.019826 0.1465 -0.044615 -0.102298 -0.094904 0.0 0.0 8.1291 83708.7843 -3.13556 -0.761012 2.297607 1.926093 0.153938 10.200876 10.107467 3
42855 1001631209.28288 1001631216.25615 192.114166 133.153012 0.7203 0.283625 -0.496807 0.437689 0.0515 0.030636 -0.022575 -0.034699 0.0 0.0 3.1298 27370.7896 1.247817 -0.850293 1.93297 0.124618 3.246127 40.598706 236.466802 3
42874 1001631968.70316 1001631971.24869 247.376424 232.054805 0.0953 0.038205 0.065752 0.057439 0.1505 -0.136277 -0.056331 -0.030092 0.0 0.0 5.4336 52545.8162 -3.028798 -0.867288 0.098495 0.807842 3.215054 56.525836 33.537726 3
42877 1001631994.35371 1001632026.01606 66.0331 46.520925 0.1579 -0.013904 0.141326 -0.069037 0.1147 0.095666 0.03859 -0.050149 0.0 0.0 1.635 12443.852 2.577338 -1.128014 4.639609 1.27582 3.658145 35.79424 54.790191 3
42881 1001632129.29008 1001632161.04728 41.232884 38.075098 0.1348 -0.021561 -0.000605 0.133063 0.2465 0.028679 -0.027078 0.243324 0.0 0.0 2.0276 16192.5832 -0.987637 0.086838 5.545578 1.163668 0.946063 16.173705 34.876764 3
42886 1001632364.13875 1001632427.92452 35.516517 35.431438 0.0761 0.014967 -0.063689 0.038871 0.2027 0.189061 -0.013885 -0.071767 0.0 0.0 2.9943 25956.1831 1.935765 1.37981 2.068001 0.559421 5.723461 21.366894 34.342671 3
42889 1001632439.95304 1001632471.61979 65.459006 45.260359 0.0546 -0.026135 -0.041142 0.024606 0.0869 -0.039126 -0.066986 0.039162 0.0 0.0 6.2324 61633.8506 -2.165897 0.17873 0.52856 2.582053 5.761628 8.940539 25.766061 3
42959 1001634500.35559 1001634532.07874 64.501107 26.038012 0.1693 -0.023362 -0.00509 0.167603 0.2682 -0.022063 -0.030788 0.265512 0.0 0.0 2.2191 18074.5263 -3.031804 -0.596863 2.754438 2.166281 5.070306 33.537665 19.164805 3
42964 1001634705.11732 1001634720.6775 74.38765 69.439645 0.2509 0.244763 0.01956 -0.051567 0.1415 0.089623 -0.03282 0.104465 0.0 0.0 1.9041 14996.5478 -2.378697 0.147877 3.70253 1.09374 2.800142 36.631051 59.996734 3
42972 1001634979.2274 1001635043.0161 43.965793 26.125337 0.1943 -0.100936 -0.160116 -0.043899 0.1425 -0.021759 0.068828 0.122863 0.0 0.0 3.3016 29177.7121 -2.934606 1.211605 0.198367 0.996858 0.121703 9.022477 22.550833 3
42973 1001635031.80597 1001635038.92231 209.95784 89.58282 0.1113 -0.089182 0.061165 0.026326 0.121 -0.02386 0.06189 -0.101199 0.0 0.0 4.463 41721.5525 0.017649 0.161543 0.54571 2.227603 4.919291 21.034474 21.300056 3
42981 1001635263.09101 1001635266.09382 166.920547 162.307155 0.1654 0.095589 -0.022914 -0.133022 0.1058 -0.036238 0.049934 0.085948 0.0 0.0 3.5394 31701.7079 -0.958555 -0.887173 6.161632 1.58391 4.519686 13.833434 25.970939 3
42996 1001635838.80742 1001635902.62517 31.177546 28.159502 0.1253 -0.023364 -0.063395 0.105524 0.2503 0.128613 -0.040917 0.210795 0.0 0.0 2.6101 22001.9599 1.970618 0.604699 4.022072 1.780373 1.401599 7.926638 5.440967 3
43003 1001636038.76841 1001636046.01805 138.316553 108.928119 0.2337 0.038268 -0.194447 -0.123862 0.2059 0.083969 -0.133884 0.131981 0.0 0.0 2.2563 18442.3852 -2.06249 -0.758539 3.678378 1.786827 4.914865 39.879133 40.617094 3
43007 1001636418.04708 1001636449.71041 62.187308 49.270476 0.111 0.015087 -0.072713 0.082499 0.1025 0.048884 -0.048093 0.076182 0.0 0.0 1.7838 13846.5181 0.165058 0.219924 1.266385 0.112208 1.202041 82.148512 48.478675 3
43018 1001636843.65941 1001636971.53588 20.410713 20.337303 0.1368 0.012816 -0.023019 0.134239 0.1944 0.014187 0.034647 0.190761 0.0 0.0 1.6218 12319.689 2.898668 0.101745 3.503771 1.418832 6.082901 9.188923 15.09747 3
43024 1001637146.9581 1001637154.20493 138.274406 111.177926 0.2485 -0.053996 0.20229 -0.133848 0.0522 -0.042344 0.02507 0.017418 0.0 0.0 2.9463 25458.4448 -0.876663 -0.981219 0.412051 1.553204 0.031852 14.115678 26.566782 3
43029 1001637513.19785 1001637514.18064 186.625611 140.574398 0.1236 0.058465 -0.025569 0.105854 0.055 -0.026773 0.00946 0.047103 0.0 0.0 6.099 60106.3163 1.727014 -0.458164 1.687357 0.696764 6.065721 13.008101 61.673193 3
43050 1001638226.7365 1001638242.2232 104.590717 63.390232 0.1086 -0.01994 -0.033219 0.101454 0.1648 0.006083 -0.058479 0.153955 0.0 0.0 2.5166 21053.0931 -1.342237 -0.382289 1.763649 2.376356 0.170015 35.282517 40.814282 3
43076 1001639337.45252 1001639401.2345 36.037818 35.947552 0.2109 0.063718 0.128314 0.154772 0.061 -0.000376 -0.035008 -0.049953 0.0 0.0 1.1441 8016.6515 2.186208 0.299061 2.331787 1.519967 2.920228 22.119719 32.987528 3
43080 1001639520.45308 1001639527.82942 106.452427 96.686973 0.0961 -0.029169 0.040012 0.082362 0.1938 0.093641 -0.034676 0.166094 0.0 0.0 2.9015 24993.0231 2.456495 0.973233 3.081138 2.557929 1.476231 36.208106 61.847756 3
43085 1001639906.59103 1001639913.95273 107.789836 101.860421 0.2236 -0.039362 0.002762 0.220091 0.1343 -0.023649 0.00156 0.132192 0.0 0.0 6.2134 61416.0587 1.353835 -1.132275 0.332698 1.12147 5.383316 7.639159 34.517365 3
43087 1001639969.60134 1001639985.21511 65.45952 61.7508 0.1772 -0.09348 0.052176 0.141205 0.2189 0.054142 -0.120658 0.174435 0.0 0.0 1.448 10717.0443 0.264149 -0.224137 3.209334 1.182262 3.744631 38.479227 42.366953 3
43102 1001640484.66464 1001640516.32602 59.902815 51.044139 0.1819 0.076119 0.12759 0.104948 0.2314 -0.20628 -0.104833 0.002151 0.0 0.0 1.9469 15410.4137 3.132372 1.116011 5.362574 0.266489 3.630876 42.412711 89.339182 3
43115 1001640741.42823 1001640748.48255 170.77686 139.656582 0.1471 -0.025791 -0.027051 0.142273 0.2045 0.049133 0.016905 0.197789 0.0 0.0 7.4543 75784.6988 2.107195 0.128895 2.111671 1.677697 2.273179 5.117816 14.973178 3
43140 1001641778.08086 1001641779.15935 193.377512 166.689328 0.0656 0.028877 0.014173 0.057172 0.0729 0.010855 0.034059 0.063534 0.0 0.0 8.3185 85943.5395 -2.153926 0.01109 0.89168 0.699625 3.826514 21.536768 35.088892 3
43141 1001641860.65348 1001641867.76139 149.302372 144.743962 0.1638 0.13347 0.02042 -0.092732 0.1558 0.122883 0.057926 0.076275 0.0 0.0 8.6169 89477.5813 -0.980413 0.527139 2.355297 1.465835 6.219456 4.313905 21.0698 3
43159 1001642306.34424 1001642434.20435 23.583873 22.76027 0.1165 -0.000279 0.007155 0.11628 0.1914 0.011565 0.002152 0.191038 0.0 0.0 1.8361 14345.1291 1.686923 0.408224 3.281431 1.4837 4.76151 12.915116 19.901292 3
43178 1001643158.49149 1001643173.90482 109.809207 78.074978 0.7249 -0.256607 -0.667539 -0.118426 0.064 -0.018559 0.04857 0.037316 0.0 0.0 1.733 13364.9328 -0.662723 -0.376576 4.061904 1.972012 2.748783 24.688039 39.075159 3
43179 1001643186.95417 1001643202.5694 66.75084 58.7418 0.1923 0.190164 -0.001396 -0.028547 0.1297 0.09674 -0.010133 -0.085795 0.0 0.0 2.315 19026.58 -0.639247 0.423172 6.05042 0.761876 6.053269 22.388306 64.831219 3
43213 1001644177.91265 1001644241.71417 39.339063 26.52837 0.0954 0.030664 0.033482 0.083904 0.254 -0.015429 -0.119893 0.223391 0.0 0.0 2.411 19987.5099 0.697915 -0.202268 1.660146 2.173622 4.933576 16.326397 22.845591 3
43217 1001644248.88018 1001644312.69549 35.877722 25.494324 0.0873 -0.012862 -0.038801 -0.077139 0.0576 0.017146 0.020818 -0.050896 0.0 0.0 3.2487 28619.7955 -0.216579 0.09689 3.276073 0.912415 6.072686 7.845548 20.358985 3
43223 1001644530.73756 1001644546.33778 75.837886 56.287265 0.1517 -0.132741 0.026818 0.068364 0.1006 -0.036867 0.081889 0.045336 0.0 0.0 2.7955 23899.8035 2.910769 -0.320819 0.554835 2.328132 0.752588 22.517524 46.203542 3
43235 1001644962.63762 1001645026.42205 35.707631 35.095633 0.1249 -0.002558 0.012382 0.124258 0.1087 -0.010742 -0.002384 0.108142 0.0 0.0 2.3081 18957.7745 -2.913954 -0.391234 3.292207 1.963664 2.46582 17.532868 23.612331 3
43261 1001645731.93669 1001645747.48686 86.35185 62.877945 0.0475 0.046248 0.009612 -0.004997 0.1834 -0.055695 0.077135 0.156792 0.0 0.0 3.35 29690.39 -2.072692 0.063239 5.913941 1.945367 6.23008 17.848936 20.219385 3
43262 1001645733.71451 1001645797.56009 29.306489 21.698368 0.0755 0.000302 0.073215 0.01843 0.251 -0.157585 0.189766 -0.046443 0.0 0.0 1.6407 12497.1276 -1.724636 -0.808731 5.372893 1.789919 3.162902 23.284068 20.306914 3
43280 1001646506.068 1001646507.06263 171.462907 166.401951 0.2264 -0.1582 -0.127806 -0.099475 0.1182 -0.010399 -0.095906 0.068302 0.0 0.0 4.0423 37118.9322 1.839993 -0.768476 4.784737 1.208667 1.557373 10.240415 73.01907 3
43290 1001646944.77977 1001646960.37071 93.515294 43.002085 0.0987 -0.001114 0.003838 0.098619 0.2148 -0.005218 -0.006958 0.214624 0.0 0.0 5.6154 54601.2926 -1.147868 -0.614301 1.092945 0.800685 5.423293 15.719736 12.124875 3
43312 1001647833.67661 1001647865.40488 45.640542 43.209585 0.0825 0.064677 -0.0259 0.044185 0.2546 0.191999 0.028053 -0.164835 0.0 0.0 2.0425 16337.8167 1.662028 0.155883 4.804495 1.498684 3.669723 18.522881 29.699397 3
43314 1001647938.64021 1001648066.4991 24.588883 21.814197 0.1496 -0.095899 -0.046416 -0.105019 0.1207 -0.086749 0.069773 -0.046636 0.0 0.0 0.8287 5390.57 -1.808995 -0.939599 4.94404 2.355015 5.307784 87.812734 71.294503 3
43318 1001648143.96321 1001648159.60066 65.155236 53.781818 0.2741 0.11798 -0.09137 -0.229919 0.1832 -0.167709 0.073729 -1e-06 0.0 0.0 3.4779 31047.5759 2.603833 -0.547124 1.645429 0.561964 4.894508 14.237265 50.117176 3
43322 1001648249.22939 1001648280.94521 60.119964 34.10021 0.1717 -0.125884 -0.083659 0.081457 0.2531 -0.057878 0.221278 -0.108378 0.0 0.0 1.0186 6946.8097 1.101731 -0.25331 0.83498 1.766381 0.059518 33.514732 59.428091 3
43328 1001648396.44557 1001648524.32668 20.015403 18.243614 0.213 0.080963 0.064743 0.186071 0.0996 0.048264 -0.004514 0.087008 0.0 0.0 2.1035 16935.3894 0.170816 0.041359 5.195036 1.43505 2.530291 6.108535 12.755202 3
43353 1001649382.91437 1001649414.56158 68.414455 47.712209 0.179 0.004715 -0.056212 0.169879 0.1475 -0.009875 0.045422 0.139984 0.0 0.0 2.1713 17601.1922 -0.959087 0.321972 5.723583 1.181111 3.438351 15.984229 51.842862 3
43379 1001649806.50028 1001649821.9683 94.098822 81.706541 0.2932 0.030883 0.034892 0.289474 0.1093 0.016552 0.005267 0.107911 0.0 0.0 4.2222 39078.5887 -0.949814 0.7242 0.986136 0.70062 3.127136 13.626657 52.841234 3
43389 1001650082.15109 1001650210.02548 20.843739 20.722756 0.1827 -0.041096 -0.048392 0.171314 0.1278 -0.042166 -0.013938 0.119836 0.0 0.0 1.3401 9743.0966 2.141366 -0.514001 4.616572 1.021142 5.033811 14.676611 66.821358 3
43390 1001650177.37171 1001650241.19398 39.326696 18.746909 0.1622 0.042002 -0.139706 0.070901 0.0979 -0.071693 0.020112 0.063561 0.0 0.0 1.5053 11242.1163 -1.237466 -0.432566 2.577723 1.137405 0.294764 29.569433 26.336877 3
43395 1001650508.82152 1001650540.55394 45.472244 43.588637 0.094 0.035654 0.007099 0.086686 0.106 -0.032692 0.024736 0.097752 0.0 0.0 4.0991 37736.7575 -2.082994 -0.309549 5.065675 2.438756 3.204734 20.104257 11.86987 3
43398 1001650615.05471 1001650630.62392 85.316729 57.664103 0.2016 -0.169215 -0.10377 -0.03522 0.2489 -0.087041 -0.182537 0.145105 0.0 0.0 2.3535 19411.145 -2.373196 0.234711 4.529582 1.473506 3.704961 14.28561 15.153023 3
43400 1001650801.36031 1001650802.37984 190.354441 149.53453 0.1316 0.043222 -0.056654 -0.110638 0.112 0.017905 0.101068 -0.044819 0.0 0.0 3.5753 32086.0002 -0.575974 0.311368 4.958648 2.556971 5.089621 29.217946 143.637019 3
43424 1001651750.52036 1001651814.33384 33.864123 27.658879 0.1719 0.096448 -0.080988 0.116997 0.1795 0.168762 0.03736 0.048414 0.0 0.0 1.2434 8884.0004 -1.596234 0.696059 4.654537 0.215575 3.390055 35.098377 127.94561 3
43466 1001653092.74359 1001653348.65448 14.562981 14.455367 0.0767 -0.061442 0.007088 0.045361 0.1893 0.02474 -0.150629 0.111952 0.0 0.0 0.7758 4971.1512 1.438981 0.115366 3.542907 1.567382 0.721107 26.760972 28.516183 3
43469 1001653267.75405 1001653299.50454 44.858235 37.349655 0.2089 -0.204938 0.037248 0.015881 0.2105 0.033228 -0.12428 0.166615 0.0 0.0 0.8196 5318.0508 2.313967 0.572442 5.812889 0.389751 0.124801 164.640246 153.218066 3
43492 1001654017.59579 1001654049.26632 54.076416 53.043552 0.1995 -0.078861 0.088577 0.160422 0.0745 -0.029243 0.03326 0.059907 0.0 0.0 1.784 13848.4195 -1.319134 0.361866 4.940815 1.421109 0.65219 20.128675 37.200692 3
43499 1001654350.87739 1001654351.86115 165.423451 161.130871 0.2759 0.056632 -0.250835 -0.099976 0.1974 -0.056689 0.188902 -0.008309 0.0 0.0 2.7005 22924.7027 -0.696534 1.441492 2.36365 1.51007 5.493474 27.665627 34.386766 3
43509 1001654746.67843 1001654754.03231 121.780687 90.665124 0.1638 -0.003494 0.069355 0.148351 0.219 -0.092226 0.010698 0.198345 0.0 0.0 3.7045 33469.6973 0.84479 0.924526 0.386704 1.538463 1.068213 15.61016 25.829418 3
43513 1001654991.37118 1001654994.06979 253.076114 171.960871 0.0943 -0.031491 0.027185 0.084627 0.1792 0.039915 0.068241 0.160818 0.0 0.0 9.7637 103161.0112 1.191865 0.351434 4.646339 2.231531 0.682669 19.349292 18.045372 3
43515 1001655023.91805 1001655055.60909 68.457859 33.718665 0.2187 -0.075487 -0.152948 -0.136888 0.1503 -0.102533 0.093316 0.058044 0.0 0.0 1.3412 9752.055 -0.06922 -0.621533 4.245303 1.14958 4.741898 40.777418 36.859196 3
43532 1001655735.43018 1001655767.14185 51.548196 41.904072 0.2267 0.002225 0.048047 -0.221539 0.2171 -0.041811 -0.019326 -0.212157 0.0 0.0 1.436 10607.8267 0.147261 0.909762 0.452594 1.331864 4.933279 22.590134 72.069848 3
43537 1001655991.06592 1001656054.89172 34.075764 23.122937 0.1553 -0.02729 0.024182 0.150959 0.1336 -0.000446 0.031364 0.129865 0.0 0.0 2.8693 24660.9736 1.966755 0.753664 2.721419 1.594065 2.602951 11.203063 10.109312 3
43556 1001656563.92323 1001656579.51198 68.551005 66.905934 0.1026 -0.077074 0.03616 0.057261 0.1858 -0.045617 0.080059 0.161342 0.0 0.0 2.8302 24257.3059 2.076206 0.591221 5.648936 2.470806 1.338095 51.8713 29.369526 3
43558 1001656700.76909 1001656732.42754 57.563894 55.360579 0.1241 -0.05698 -0.009172 0.109863 0.0986 0.043861 0.013373 0.087289 0.0 0.0 5.5653 54035.1838 1.747909 -0.001978 5.058057 0.200667 5.650285 18.614186 17.434682 3
43564 1001656890.50817 1001656897.69933 135.765697 124.519407 0.2619 -0.118361 0.007703 0.233502 0.2314 0.119848 0.147684 -0.131803 0.0 0.0 3.335 29531.712 2.176591 -0.187212 0.001339 1.162319 4.918994 21.312883 54.744923 3
43567 1001656943.42372 1001656958.89967 97.033392 74.237978 0.1353 -0.039939 0.025379 0.126755 0.2475 -0.053584 -0.067984 0.231869 0.0 0.0 2.3786 19662.4474 -2.314731 1.094357 0.733501 0.401214 3.564249 48.61691 67.138903 3
43575 1001657100.67023 1001657107.84626 148.364711 118.810954 0.2279 0.090381 0.064911 0.198887 0.1364 -0.079843 -0.099759 -0.047731 0.0 0.0 2.3706 19583.3029 0.925729 0.231308 3.230494 1.589824 3.489038 18.680558 39.535817 3
43609 1001658420.3717 1001658452.03613 64.269041 44.561377 0.0807 -0.01821 -0.014111 0.077342 0.1437 -0.031114 0.026735 0.13772 0.0 0.0 3.9188 35779.6889 0.232066 0.92579 4.288035 1.073083 1.389939 10.43981 30.056145 3
43610 1001658434.4542 1001658466.17015 48.06582 46.556621 0.1856 0.138931 0.110745 0.053676 0.1189 0.058097 0.103713 0.002377 0.0 0.0 2.1481 17372.6028 -1.341832 0.398485 3.889518 2.059267 1.136873 15.632332 34.718772 3
43626 1001659107.45575 1001659122.89874 98.017137 83.708778 0.1436 -0.135633 -0.043672 0.017817 0.1948 0.07045 0.049976 0.174603 0.0 0.0 4.1887 38713.6972 -2.772233 0.634979 5.187058 0.600762 5.348545 24.204345 18.340892 3
43675 1001661133.66249 1001661197.51869 24.782357 22.914397 0.1064 -0.029662 0.034328 0.096243 0.0367 -0.006279 0.033962 -0.012412 0.0 0.0 1.8281 14268.6793 2.995767 0.746874 1.350885 1.049389 2.395856 23.790174 22.418548 3
43679 1001661270.72987 1001661302.39125 57.638251 54.634366 0.1778 -0.098059 -0.148314 0.000302 0.1137 0.069805 0.040816 -0.079931 0.0 0.0 1.9833 15762.9201 -0.89878 -0.07363 3.022992 1.240718 4.295748 29.582485 31.711301 3
43681 1001661366.04981 1001661367.16333 214.2138 156.9288 0.1213 -0.037361 -0.027264 0.112136 0.1914 0.024698 -0.046379 0.184046 0.0 0.0 4.7793 45219.8302 2.045541 0.598908 2.320095 0.826526 2.575945 52.088542 33.469271 3
43688 1001661579.45789 1001661595.04566 70.401323 66.557283 0.0928 -0.006208 -0.008124 0.092235 0.1907 0.002966 0.0208 0.189539 0.0 0.0 1.7977 13978.7626 0.387799 -0.57654 2.136009 1.25412 2.834812 30.483039 18.088864 3
