distMpc z
20773.1008 2.4889
52843.8013 5.46
18698.8294 2.282
7487.823 1.0824
7999.3739 1.1421
20696.371 2.4813
9799.5589 1.3464
13244.0238 1.7203
15399.7801 1.9459
9870.443 1.3543
14173.2081 1.8181
13065.8209 1.7013
17365.7125 2.1473
53450.4585 5.5137
6537.4831 0.9696
2404.6559 0.4248
23661.1754 2.7723
25235.442 2.9249
104843.3196 9.9039
25708.7168 2.9705
48846.0241 5.1044
18839.1939 2.2961
13458.5697 1.7429
16230.5784 2.0314
26375.905 3.0345
27900.4185 3.1803
10591.4609 1.4342
28203.034 3.209
21075.3529 2.5189
4155.6969 0.6698
20695.3616 2.4813
25687.9353 2.9684
3752.4948 0.6159
29453.4696 3.3277
26821.559 3.0772
3227.2984 0.5435
78781.0024 7.7101
20926.6785 2.5042
17427.7392 2.1536
43455.2441 4.6201
33725.342 3.7283
27800.6876 3.1707
8855.8215 1.2403
21079.4005 2.5192
25908.3297 2.9897
39322.4282 4.2444
21615.633 2.5722
15975.5882 2.0053
14528.8698 1.8554
16550.6565 2.0642
17646.5681 2.1759
19278.1714 2.3401
8924.5364 1.2481
81082.8465 7.9062
8841.7382 1.2387
59063.0347 6.0076
38087.5183 4.1314
26611.6592 3.0572
32932.3131 3.6545
21510.0651 2.5617
12157.5636 1.6043
9778.0425 1.344
39429.6404 4.2542
19000.6491 2.3123
10530.5826 1.4275
11332.191 1.5151
24080.0124 2.8131
25460.5204 2.9465
18106.2128 2.2224
18826.2461 2.2948
17939.9487 2.2056
4033.7977 0.6536
34975.6714 3.8445
29950.8483 3.3746
67852.6477 6.7722
15215.3231 1.9267
41679.7139 4.4592
14884.9411 1.8924
24667.1748 2.8699
31700.6412 3.5393
106115.194 10.0097
14397.7255 1.8417
5235.4252 0.8093
22016.2108 2.6115
44164.8187 4.6842
11567.1402 1.5407
17267.3246 2.1374
27543.6955 3.1463
13890.2603 1.7885
23090.5979 2.7168
28813.7012 3.267
91772.5082 8.8102
44500.6658 4.7146
35035.035 3.85
3878.4565 0.6329
20190.5503 2.4312
13818.9528 1.781
57247.0725 5.8483
27805.9355 3.1713
38362.2834 4.1566
60942.9067 6.172
4754.8548 0.748
22412.6815 2.6505
11987.4404 1.586
10048.5006 1.3741
27261.8775 3.1193
58118.4452 5.9249
23108.016 2.7184
33589.972 3.7157
3982.8668 0.6469
32452.6612 3.6096
15722.1842 1.9791
17997.3241 2.2113
34715.6898 3.8203
12085.9329 1.5966
15399.7801 1.9459
10122.4067 1.3823
11833.4697 1.5695
19042.54 2.3165
100366.8829 9.5306
15988.2259 2.0065
4653.2843 0.7349
63277.6919 6.3755
39417.6047 4.2531
8175.0685 1.1623
26486.4465 3.0452
88651.2938 8.5473
42709.3945 4.5526
11840.8823 1.5702
28006.4973 3.1904
8792.4796 1.233
44660.3725 4.729
23177.7057 2.7252
11432.5199 1.526
41169.2177 4.4128
27471.3726 3.1393
120414.4535 11.1926
5182.3399 0.8025
9111.7912 1.2692
24238.7439 2.8285
11728.8504 1.5581
18538.7403 2.266
39818.2846 4.2897
12022.7335 1.5898
35516.8526 3.8946
65623.0871 6.5793
15322.479 1.9379
29381.5938 3.3209
27784.9448 3.1692
13603.4876 1.7583
17562.7349 2.1673
8905.1454 1.2458
42642.0615 4.5465
22424.9271 2.6517
2735.4506 0.4734
25476.0884 2.948
19164.2978 2.3287
7107.685 1.0376
24235.6505 2.8281
50487.2942 5.2508
22343.3064 2.6437
16319.2861 2.0406
20442.2346 2.4562
41073.5774 4.4041
30651.0096 3.4407
7322.7355 1.0631
20999.4804 2.5114
50245.7432 5.2293
31495.9153 3.52
19768.7122 2.3891
64933.7098 6.5194
14940.7283 1.8982
30413.1571 3.4183
34918.4775 3.8392
13956.8666 1.7954
10102.5688 1.3801
14513.5441 1.8538
42408.1426 4.5254
14239.0724 1.8251
2675.6782 0.4647
27881.5186 3.1785
19756.6781 2.388
35782.9352 3.9192
23112.1146 2.7189
29770.8269 3.3577
33690.9562 3.7252
17553.8618 2.1665
9969.294 1.3654
27747.1665 3.1656
27889.9184 3.1793
14668.834 1.87
21496.8741 2.5604
14510.6708 1.8535
13451.9455 1.7423
64489.0961 6.4809
28173.5951 3.2062
16713.0033 2.0808
65920.7235 6.6051
17223.0771 2.1328
29527.482 3.3346
18842.182 2.2965
11902.066 1.5769
6731.5042 0.9929
46502.486 4.8947
3409.0934 0.5688
20339.4948 2.4459
10576.0084 1.4325
24219.1527 2.8266
24015.1166 2.8068
24714.7241 2.8746
23576.909 2.7641
30101.3213 3.3889
89160.9781 8.5902
101152.5885 9.5962
25244.7719 2.9257
13822.7544 1.7813
9974.6909 1.3659
13133.6615 1.7086
16708.1099 2.0804
29652.2977 3.3464
13050.753 1.6998
61873.5077 6.2533
20342.5155 2.4463
43812.6428 4.6524
21576.0367 2.5682
37253.7098 4.0548
7036.0016 1.0292
78748.1616 7.7073
17526.2611 2.1637
20014.6322 2.4137
13759.0999 1.7747
16136.1024 2.0217
12794.0953 1.6724
28282.9591 3.2167
53343.0843 5.5042
21059.1636 2.5173
76301.4846 7.4985
30608.5193 3.4367
55241.7091 5.6719
14711.0561 1.8743
24452.3198 2.8491
4686.5724 0.7392
25478.1642 2.9482
8046.9042 1.1476
25409.6736 2.9417
39641.9732 4.2736
16210.1178 2.0293
15196.9927 1.9248
